kode_desa,name,kecamatan,kabupaten,l1_class,tech,pop_2017,hh_2017,pop_2026,hh_2026,growth_pct,density,lit_fraction,demand_kw,size_kw,capex_low_usd,capex_high_usd,capex_mid_usd,dist_grid_m,hydro_kw,wind50,feedstock,slope_deg
81.09.02.2011,Batu Kasa,Waesama,Buru Selatan,intermittent,solar_biomass_hybrid,892,197,1098,242,2.3333333333333335,18.187841643200265,0.2272727272727272,63.888000000000005,255.6,686904.0,1250165.0,968534.0,23403.15174087136,9.030222417816582,1.3980371624466594,0.980754202153728,12.49670529858401
81.09.03.2003,Ulima,Ambalau,Buru Selatan,intermittent,solar_biomass_hybrid,1137,295,1359,353,2.0,40.88447653429603,0.4545454545454545,93.192,372.8,1022738.0,1861383.0,1442060.0,5124.9131364589975,4.680564572177486,,0.9662037500536332,14.73582715280218
81.09.04.2001,Balpetu,Kepala Madan,Buru Selatan,intermittent,solar_biomass_hybrid,1030,249,1231,298,2.0,21.706929994709927,0.1818181818181818,78.672,314.7,850720.0,1548310.0,1199515.0,35547.284217644534,29.31205086726056,1.4936971119232167,0.9809009710083324,13.130859937867791
81.09.04.2002,Waekeka,Kepala Madan,Buru Selatan,dark_settled,micro_hydro,741,196,860,227,1.6666666666666667,22.945570971184633,0.0909090909090909,59.928000000000004,133.2,485583.0,1010013.0,747798.0,39614.46341477599,35.70469778480763,1.5494500095104815,0.9857397859088928,18.32833045723024
81.09.04.2003,Biloro,Kepala Madan,Buru Selatan,dark_settled,solar_biomass_hybrid,823,214,927,241,1.3333333333333333,18.116083642759428,0.1363636363636363,63.62400000000001,254.5,729692.0,1328039.0,1028866.0,41520.36912073248,16.577615879494044,1.765620645879905,0.9514823529411766,17.34318201101781
81.09.04.2004,Nanali,Kepala Madan,Buru Selatan,intermittent,solar_biomass_hybrid,1386,305,1656,365,2.0,142.2680412371134,0.1818181818181818,96.36,385.4,1198666.0,2181571.0,1690118.0,43741.88217865402,29.144934510526568,1.923915886807116,0.915967521798817,22.20371638248254
81.09.04.2005,Pasir Putih,Kepala Madan,Buru Selatan,intermittent,solar_battery,2401,590,2869,705,2.0,979.1808873720136,0.5,186.12,1034.0,2062748.0,3575430.0,2819089.0,50081.96682190108,0.7521752641906858,2.0012279288052794,0.6055248314002399,11.39577816386476
81.09.04.2006,Fogi,Kepala Madan,Buru Selatan,intermittent,micro_hydro,618,140,806,183,3.0,12.1203007518797,0.1818181818181818,48.312000000000005,107.4,378655.0,787603.0,583129.0,38738.80776168615,37.12378397496762,1.6980423096981367,0.9604469697357838,16.410499540869207
81.09.04.2007,Waepandan,Kepala Madan,Buru Selatan,intermittent,micro_hydro,1559,402,1863,480,2.0,24.806924101198405,0.2272727272727272,126.72,281.6,985002.0,2048805.0,1516904.0,35271.68782952908,36.957403341600646,1.8460044042864008,0.9800099887775964,15.966036400813108
81.09.04.2008,Walbele,Kepala Madan,Buru Selatan,intermittent,micro_hydro,703,182,865,224,2.3333333333333335,4.713382737576286,0.1818181818181818,59.136,131.4,462267.0,961515.0,711891.0,31111.06370730515,40.37804517219744,1.4355859643894984,0.9776432842164194,16.288204425068844
81.09.04.2009,Air Ternate,Kepala Madan,Buru Selatan,dark_settled,micro_hydro,914,212,1000,232,1.0,15.95405232929164,0.1363636363636363,61.248000000000005,136.1,505640.0,1051731.0,778686.0,40409.81837684995,41.94386744287025,1.7083921287134327,0.9757007941788084,19.4433194708178
81.09.04.2010,Sekat,Kepala Madan,Buru Selatan,intermittent,solar_battery,907,252,1116,310,2.3333333333333335,23.979372582724537,0.3636363636363636,81.84,454.7,900634.0,1561099.0,1230866.0,51222.530327239794,28.276815116695577,1.817996475584493,0.6127041986543098,10.638473681164491
81.09.04.2011,Waeha,Kepala Madan,Buru Selatan,intermittent,micro_hydro,233,58,304,76,3.0,4.65828991725406,0.1818181818181818,20.064,44.6,161298.0,335500.0,248399.0,46115.22305866036,31.863904612172963,1.7930609918849276,0.9479230912866596,17.864839794028065
81.09.04.2012,Bala-bala,Kepala Madan,Buru Selatan,intermittent,solar_biomass_hybrid,365,84,505,116,3.6666666666666665,9.67432950191571,0.1818181818181818,30.624000000000002,122.5,338211.0,615545.0,476878.0,47406.31179874021,9.331276882542111,1.7066213627322904,0.9261073253833052,15.218186746304504
81.09.04.2013,Batu Layar,Kepala Madan,Buru Selatan,intermittent,solar_biomass_hybrid,289,71,366,90,2.6666666666666665,8.885651857246906,0.2272727272727272,23.759999999999998,95.0,257794.0,469185.0,363490.0,52552.30492581296,18.215825543624955,2.1440295683348127,0.9877080271205734,13.544778957337352
81.09.04.2014,Siopot,Kepala Madan,Buru Selatan,intermittent,micro_hydro,363,76,488,102,3.3333333333333335,13.399231191652937,0.2727272727272727,26.927999999999997,59.8,202014.0,420189.0,311102.0,52721.48023487438,34.685260315875595,1.817996475584493,0.9340569329098458,13.10121193513642
81.09.04.2015,Emguhen,Kepala Madan,Buru Selatan,intermittent,micro_hydro,217,52,283,68,3.0,10.876249039200616,0.2272727272727272,17.952,39.9,144706.0,300988.0,222847.0,29579.156476996177,39.2803249165282,1.1816322485980852,0.9003305437731669,18.02737098715229
81.09.05.2001,Waemulang,Leksula,Buru Selatan,intermittent,micro_hydro,1380,340,1483,365,0.8,5.164548145568519,0.2272727272727272,96.36,214.1,754194.0,1568723.0,1161458.0,29645.872980326032,37.76034739130135,1.119715908139716,0.8892835180503196,16.361979863005885
81.09.05.2002,Waeturen,Leksula,Buru Selatan,intermittent,micro_hydro,945,216,1129,258,2.0,6.748356246264196,0.1818181818181818,68.11200000000001,151.4,529459.0,1101274.0,815366.0,31277.062650307336,41.48304193491373,1.3276004050553831,0.9586803302484312,15.953377045868612
81.09.05.2003,Waehaka,Leksula,Buru Selatan,intermittent,micro_hydro,425,116,508,139,2.0,4.015810276679842,0.1818181818181818,36.696000000000005,81.5,285659.0,594171.0,439915.0,31686.405380501907,46.67957687647278,1.0984058555014389,0.967022807733454,16.0803159653819
81.09.05.2004,Waemala,Leksula,Buru Selatan,intermittent,solar_biomass_hybrid,645,178,727,201,1.3333333333333333,14.061895551257253,0.3636363636363636,53.06400000000001,212.3,530750.0,965965.0,748358.0,40966.73576818148,12.207810481864684,1.7848438660991444,0.7452244168815089,2.4248178265993534
81.09.05.2005,Erwiri,Leksula,Buru Selatan,intermittent,micro_hydro,1378,314,1599,364,1.6666666666666667,12.391506509609425,0.2727272727272727,96.096,213.5,741365.0,1542039.0,1141702.0,36801.797983845165,34.34115566207812,1.7848438660991444,0.6769220395668416,15.558948462760114
81.09.05.2006,Tifu,Leksula,Buru Selatan,intermittent,solar_battery,374,95,434,110,1.6666666666666667,17.38085702843412,0.1818181818181818,29.04,161.3,345046.0,598079.0,471562.0,30137.31256292812,18.92553631000925,1.635796223937387,0.6916197506254097,17.044124869522268
81.09.05.2007,Mepa,Leksula,Buru Selatan,intermittent,micro_hydro,550,138,620,155,1.3333333333333333,14.014466546112114,0.2272727272727272,40.92,90.9,335703.0,698262.0,516982.0,27828.26098366551,50.94230702762035,1.2563624225167789,0.828343491690546,19.089594163570897
81.09.05.2008,Leksula,Leksula,Buru Selatan,intermittent,micro_hydro,3360,892,3785,1005,1.3333333333333333,55.78481945467944,0.5,265.32,589.6,2007331.0,4175249.0,3091290.0,19692.743928602227,46.64195562624884,,0.9287313876801744,13.94605780114644
81.09.05.2009,Nalbessy,Leksula,Buru Selatan,intermittent,solar_biomass_hybrid,1210,338,1404,392,1.6666666666666667,201.72413793103448,0.4545454545454545,103.488,414.0,1193744.0,2172615.0,1683180.0,17809.685005636682,4.22763744320756,,0.9563895089285712,17.668806474835726
81.09.05.2010,Kase,Leksula,Buru Selatan,dark_settled,micro_hydro,487,114,599,140,2.3333333333333335,13.653977661271941,0.1363636363636363,36.96000000000001,82.1,316843.0,659033.0,487938.0,12691.193181690996,47.68676210029603,1.0332312673858728,0.9959866144740348,21.747681934161456
81.09.05.2015,Neath,Leksula,Buru Selatan,intermittent,solar_biomass_hybrid,626,136,748,163,2.0,265.24822695035465,0.4090909090909091,43.032000000000004,172.1,490087.0,891958.0,691022.0,18364.73575693032,6.355432254381494,1.036134241568237,0.977726207183122,16.953745364587437
81.09.05.2016,Liang,Leksula,Buru Selatan,intermittent,micro_hydro,671,149,779,173,1.6666666666666667,184.5971563981043,0.2272727272727272,45.672000000000004,101.5,380636.0,791723.0,586180.0,17983.12781513897,45.01811796136455,1.006701434715367,0.9979348764578312,20.001764702811528
81.09.05.2018,Slealale,Leksula,Buru Selatan,intermittent,solar_biomass_hybrid,639,146,741,169,1.6666666666666667,230.12422360248445,0.2727272727272727,44.616,178.5,487862.0,887909.0,687886.0,45865.05989176292,6.290520690473218,1.7836534680502576,0.9895324494068388,14.324801307137598
81.09.05.2023,Walunhelat,Leksula,Buru Selatan,intermittent,solar_battery,226,52,255,59,1.3333333333333333,19.259818731117825,0.2727272727272727,15.576000000000002,86.5,164415.0,284987.0,224701.0,59496.81430179686,2.536048777146068,,0.2858480428144318,6.373691324192522
81.09.05.2024,Wahaolon,Leksula,Buru Selatan,intermittent,micro_hydro,308,58,357,67,1.6666666666666667,13.446327683615818,0.1818181818181818,17.688,39.3,138391.0,287853.0,213122.0,22539.061267330988,51.56019755326238,1.2272901862412784,0.9575910379852288,16.34227782965315
81.09.05.2025,Waewali,Leksula,Buru Selatan,intermittent,micro_hydro,270,59,295,65,1.0,22.957198443579767,0.1818181818181818,17.16,38.1,126345.0,262797.0,194571.0,40763.876833923074,38.3789013316729,1.6558691764973927,0.6780462477331389,11.116417143543575
81.09.05.2029,Grahwaen,Leksula,Buru Selatan,intermittent,solar_biomass_hybrid,332,72,397,86,2.0,31.28447596532703,0.1818181818181818,22.703999999999997,90.8,246277.0,448224.0,347250.0,55438.953790267136,6.689652440630981,1.7836534680502576,0.9007637819788392,13.49213224259271
81.09.05.2030,Terkuri,Leksula,Buru Selatan,intermittent,solar_biomass_hybrid,200,48,239,57,2.0,21.806569343065693,0.2272727272727272,15.048,60.2,163362.0,297318.0,230340.0,52773.00963605235,17.104849630235616,1.7836534680502576,0.8744846541456711,13.545960301373064
81.09.06.2001,Nusarua,Fena Fafan,Buru Selatan,intermittent,micro_hydro,418,92,471,104,1.3333333333333333,7.495225970719287,0.2272727272727272,27.456000000000003,61.0,209729.0,436237.0,322983.0,30659.220133896917,43.44050623661353,1.5908254419891767,0.5508417256650704,15.010972223460628
81.09.06.2002,Mangeswaen,Fena Fafan,Buru Selatan,intermittent,micro_hydro,871,189,1072,233,2.3333333333333335,29.744728079911212,0.2272727272727272,61.51200000000001,136.7,461969.0,960895.0,711432.0,33458.90451056154,45.46876217181332,1.035618439010516,0.6337681149309965,13.14194652074806
81.09.06.2003,Waekatin,Fena Fafan,Buru Selatan,intermittent,micro_hydro,662,158,815,194,2.3333333333333335,7.31269627635711,0.2272727272727272,51.216,113.8,373077.0,776001.0,574539.0,31959.462377655072,40.48091691979248,0.8123315358970067,0.4120563533889882,9.907541683941409
81.09.06.2004,Fakal,Fena Fafan,Buru Selatan,intermittent,micro_hydro,380,81,454,97,2.0,8.158131176999103,0.2272727272727272,25.608,56.9,200159.0,416330.0,308244.0,25873.503969432702,45.466154667815466,0.8874353433577182,0.8602038821559949,16.283599782913104
81.09.06.2005,Uneth,Fena Fafan,Buru Selatan,intermittent,micro_hydro,489,105,535,115,1.0,10.251005939835219,0.2272727272727272,30.36,67.5,224620.0,467210.0,345915.0,36243.823913530425,45.82068460528603,0.9065580806090068,0.5112710131695694,11.486605783610742
81.09.06.2006,Waeraman,Fena Fafan,Buru Selatan,intermittent,micro_hydro,512,107,649,136,2.6666666666666665,14.050660316085734,0.2272727272727272,35.904,79.8,274482.0,570922.0,422702.0,32459.21286784385,49.32423217831885,0.7944119249439978,0.8591025834136595,15.033955871874902
81.09.06.2007,Waelo,Fena Fafan,Buru Selatan,intermittent,micro_hydro,448,104,520,121,1.6666666666666667,10.671044531089679,0.2272727272727272,31.944000000000003,71.0,237696.0,494409.0,366052.0,26555.38896433029,37.257935671929744,0.4314618441123536,0.7943838309640063,12.13077323842528
81.09.06.2008,Siwatlahin,Fena Fafan,Buru Selatan,intermittent,micro_hydro,137,27,159,31,1.6666666666666667,5.731795241528479,0.2272727272727272,8.184,18.2,59668.0,124109.0,91888.0,25390.631837845234,38.01542772211649,0.5874602466117862,0.8536213931183357,9.910592366963824
81.09.06.2009,Trukat,Fena Fafan,Buru Selatan,intermittent,micro_hydro,146,31,202,43,3.6666666666666665,4.45916114790287,0.2272727272727272,11.351999999999999,25.2,84644.0,176059.0,130352.0,32330.946891822936,41.25123396821449,0.6057790075567224,0.8657962072594455,12.483828576925136
81.09.06.2010,Waeken,Fena Fafan,Buru Selatan,intermittent,micro_hydro,108,27,168,42,5.0,3.9876572513648227,0.1818181818181818,11.088000000000001,24.6,84051.0,174827.0,129439.0,30477.182304963822,44.20907040960083,1.368433244954354,0.7215380281148731,14.33517530070398
81.71.01.1013,Silale,Nusaniwe,Kota Ambon,intermittent,wind_solar_hybrid,3255,1094,3667,1233,1.3333333333333333,24446.666666666668,0.8181818181818182,325.512,1479.6,3699000.0,7693920.0,5696460.0,,0.0723000081146511,5.031851222760292,0.0,1.102279027629591
81.72.03.2001,Tam Ngurhir,Tayando Tam,Kota Tual,intermittent,solar_biomass_hybrid,2050,517,2379,600,1.6666666666666667,235.31157270029675,0.1818181818181818,158.4,633.6,1584000.0,2882880.0,2233440.0,41358.2265093657,0.8506709040662179,,0.9582365934162472,2.527881740950319
81.72.03.2002,Tayando Langgiar,Tayando Tam,Kota Tual,dark_settled,solar_biomass_hybrid,922,249,1008,272,1.0,147.3684210526316,0.1363636363636363,71.808,287.2,718000.0,1306760.0,1012380.0,39466.16096060966,0.3442459653826722,,0.9549373627470552,2.3605651901945133
81.72.03.2003,Tayando Yamtel,Tayando Tam,Kota Tual,intermittent,solar_biomass_hybrid,2698,777,2951,850,1.0,178.41596130592504,0.2272727272727272,224.4,897.6,2244000.0,4084080.0,3164040.0,46004.61133272402,1.4641253159495493,,0.944849621994206,3.7433725638035584
81.72.03.2004,Tayando Ohoiel,Tayando Tam,Kota Tual,intermittent,solar_biomass_hybrid,1481,398,1668,448,1.3333333333333333,65.07998439328912,0.3181818181818182,118.272,473.1,1182750.0,2152605.0,1667678.0,41371.7726979625,0.6441982712978639,,0.9142808299292796,2.57245180963064
81.72.03.2005,Tayando Yamru,Tayando Tam,Kota Tual,intermittent,solar_biomass_hybrid,686,194,773,219,1.3333333333333333,71.90697674418605,0.2272727272727272,57.816,231.3,578250.0,1052415.0,815332.0,43395.25520578258,0.7750407247161968,,0.9386568805947502,3.2737438225449345
81.72.04.2001,Tubyal,Pulau-Pulau Kur,Kota Tual,intermittent,solar_biomass_hybrid,417,120,456,131,1.0,139.87730061349694,0.4090909090909091,34.584,138.3,345750.0,629265.0,487508.0,84778.13359974523,4.777954256783964,,0.9645086043748076,4.7455514042359725
81.72.04.2002,Kaimear,Pulau-Pulau Kur,Kota Tual,intermittent,solar_battery,677,192,740,210,1.0,182.71604938271605,0.3181818181818182,55.440000000000005,308.0,603315.0,1045747.0,824531.0,91889.35147519132,0.5545774812044062,,0.676306566233565,9.470208929169525
81.72.04.2004,Lokwirin,Pulau-Pulau Kur,Kota Tual,intermittent,solar_biomass_hybrid,668,194,775,225,1.6666666666666667,250.80906148867314,0.5,59.400000000000006,237.6,603272.0,1097956.0,850614.0,86732.4538253271,1.6470231383127905,,0.8623378733313481,6.560996959433739
81.72.05.2001,Kanara,Kur Selatan,Kota Tual,intermittent,solar_biomass_hybrid,453,124,495,136,1.0,60.51344743276284,0.3636363636363636,35.904,143.6,367668.0,669156.0,518412.0,85025.39198380683,3.5904792902178597,,0.979184355584307,7.414489358594875
81.72.05.2002,Warkar,Kur Selatan,Kota Tual,intermittent,solar_biomass_hybrid,510,120,592,139,1.6666666666666667,105.52584670231728,0.3181818181818182,36.696000000000005,146.8,381621.0,694551.0,538086.0,85277.72931996225,4.283500108036378,,0.9790180294819918,8.984032052915385
81.72.05.2003,Yapas,Kur Selatan,Kota Tual,intermittent,solar_biomass_hybrid,215,54,231,58,0.8,48.32635983263598,0.3636363636363636,15.312000000000001,61.2,161238.0,293453.0,227346.0,85078.56997046171,3.003917187344604,,0.99171642269017,10.384215445974815
81.72.05.2004,Rumoin,Kur Selatan,Kota Tual,intermittent,solar_biomass_hybrid,1165,306,1274,335,1.0,196.60493827160494,0.2727272727272727,88.44,353.8,928339.0,1689577.0,1308958.0,84687.6116765869,5.220819291082803,,0.938193651392015,9.956391070385129
81.72.05.2005,Hirit,Kur Selatan,Kota Tual,intermittent,solar_biomass_hybrid,374,101,409,110,1.0,207.61421319796955,0.2727272727272727,29.04,116.2,309928.0,564069.0,436998.0,86614.00560821558,1.6064059357177856,,0.8449814790020974,11.68784412240855
81.72.05.2006,Tiflen,Kur Selatan,Kota Tual,dark_settled,solar_biomass_hybrid,433,101,474,110,1.0,267.79661016949154,0.1363636363636363,29.04,116.2,305636.0,556258.0,430947.0,82956.07727888295,,,0.7628213579433091,10.210372986658708
81.72.05.2007,Niela,Kur Selatan,Kota Tual,dark_settled,solar_biomass_hybrid,607,156,664,171,1.0,68.3127572016461,0.1363636363636363,45.144000000000005,180.6,451500.0,821730.0,636615.0,76951.76473153086,0.2501942156904894,,0.8240319166755492,2.1698763855207543
