kode_desa,valid_obs,rad_median,lit_months,rad_cv,lit_fraction,built_m2,l1_class,name,kecamatan,kabupaten,lat,lon
81.06.02.2008,22,0.22561697786248136,5,0.720458983328419,0.22727272727272727,38419.76078431373,intermittent,Kaibobo,Seram Barat,Seram Bagian Barat,-3.1815924794275365,128.21820097422565
81.06.03.2001,22,0.21173712123853108,4,0.6886309227971409,0.18181818181818182,62078.43529411765,intermittent,Murnaten,Taniwel,Seram Bagian Barat,-2.898687801244854,128.30009709594265
81.06.03.2002,22,0.22120166545677006,4,0.7068114204009138,0.18181818181818182,16159.415686274511,intermittent,Nikulukan,Taniwel,Seram Bagian Barat,-2.906544618535638,128.3797494217471
81.06.03.2003,22,0.21634858344417585,4,0.7029747896593906,0.18181818181818182,15807.12549019608,intermittent,Niwelehu,Taniwel,Seram Bagian Barat,-2.8967801246364417,128.36572100933364
81.06.03.2004,22,0.2300389502390971,5,0.718142944834568,0.22727272727272727,15682.549019607843,intermittent,Nuniali,Taniwel,Seram Bagian Barat,-2.8883199090907086,128.3969861302458
81.06.03.2005,22,0.2483018687341199,5,0.6817291238587395,0.22727272727272727,45242.749019607836,intermittent,Lisabata,Taniwel,Seram Bagian Barat,-2.90542079039279,128.4156160370477
81.06.03.2006,22,0.255596890456686,6,0.6483346907109155,0.2727272727272727,3978.0196078431372,intermittent,Wakolo,Taniwel,Seram Bagian Barat,-2.8971310444339817,128.42361337713416
81.06.03.2007,22,0.23389000602289822,3,0.6773884694872995,0.13636363636363635,17758.70588235294,dark_settled,Patahuwe,Taniwel,Seram Bagian Barat,-2.895645974753281,128.43832076258187
81.06.03.2008,22,0.24447947017795518,6,0.6801742657889096,0.2727272727272727,90310.08627450981,intermittent,Taniwel,Taniwel,Seram Bagian Barat,-2.8846521362084907,128.48113842558195
81.06.03.2009,22,0.28569053184210413,9,0.6827026554347243,0.4090909090909091,28971.06666666667,intermittent,Hulung,Taniwel,Seram Bagian Barat,-2.8668441484011025,128.55951170850236
81.06.03.2010,22,0.22990406897694005,5,0.7085631438717878,0.22727272727272727,40815.29019607843,intermittent,Kasieh,Taniwel,Seram Bagian Barat,-2.894878546817857,128.54699718348581
81.06.03.2011,22,0.22458075045042564,4,0.6629554482874294,0.18181818181818182,8275.72156862745,intermittent,Nukuhai,Taniwel,Seram Bagian Barat,-2.899504291494355,128.59650831629844
81.06.03.2012,22,0.24852911122394816,7,0.6072877734069778,0.3181818181818182,9591.368627450982,intermittent,Pasinalo,Taniwel,Seram Bagian Barat,-2.8656816947476287,128.6126710704216
81.06.03.2028,22,0.3180795903138968,13,0.7594082062592229,0.5909090909090909,25232.0,intermittent,Uweth,Taniwel,Seram Bagian Barat,-2.856186732113429,128.49863722303738
81.06.03.2029,22,0.19547931178327005,5,0.6065062643360516,0.22727272727272727,9733.0,intermittent,Laturake,Taniwel,Seram Bagian Barat,-2.961393422801482,128.5658539346874
81.06.03.2030,22,0.19917206360560508,4,0.6420341415790557,0.18181818181818182,19624.0,intermittent,Buria,Taniwel,Seram Bagian Barat,-2.97643964566999,128.5137836128467
81.06.03.2031,22,0.21760327781453204,5,0.7033608662143574,0.22727272727272727,0.0,data_gap,Riring,Taniwel,Seram Bagian Barat,-2.9684738464524107,128.45108571951465
81.06.03.2032,22,0.2103759323420203,4,0.5792388920089387,0.18181818181818182,2393.0,intermittent,Rumahsoal,Taniwel,Seram Bagian Barat,-3.04190138452939,128.41183179474808
81.06.03.2033,22,0.21338786655790698,6,0.6990362683164061,0.2727272727272727,0.0,data_gap,Lohiasapalewa,Taniwel,Seram Bagian Barat,-3.0381200402902353,128.57245537311545
81.06.03.2034,22,0.20240296899351595,3,0.6126226366558312,0.13636363636363635,3486.0,dark_settled,Niniari,Taniwel,Seram Bagian Barat,-2.9700352857890824,128.3528796375395
81.06.04.2001,22,0.20584346042669896,5,0.7174258430426734,0.22727272727272727,220318.13333333333,intermittent,Waesala,Huamual Belakang,Seram Bagian Barat,-3.1577686138259837,127.95773536020239
81.06.04.2002,22,0.27057527980301993,11,0.8009981116571346,0.5,4774.0,intermittent,Allang Asaude,Huamual Belakang,Seram Bagian Barat,-3.1174506144198664,127.95281695353192
81.06.04.2003,22,0.18460230421673138,5,0.651312747690885,0.22727272727272727,78817.39607843137,intermittent,Sole,Huamual Belakang,Seram Bagian Barat,-3.1758422038144776,127.7580508533744
81.06.04.2004,22,0.21274128484835494,7,0.6617658002459262,0.3181818181818182,29285.192156862748,intermittent,Tonu Jaya,Huamual Belakang,Seram Bagian Barat,-3.2178137384035352,127.78089951908028
81.06.04.2005,22,0.22876208254405533,6,0.6190047585385933,0.2727272727272727,100643.58039215687,intermittent,Tahalupu,Huamual Belakang,Seram Bagian Barat,-3.225056217739246,127.71146940039013
81.06.04.2006,22,0.2075641177334139,4,0.7597863337365082,0.18181818181818182,118793.6862745098,intermittent,Buano Utara,Huamual Belakang,Seram Bagian Barat,-2.961281548465705,127.9358901629343
81.06.04.2007,22,0.1678999234205758,4,0.7989897703707282,0.18181818181818182,24254.258823529413,intermittent,Buano Selatan,Huamual Belakang,Seram Bagian Barat,-3.017482943705182,127.89202649889866
81.06.05.2001,22,0.22585158603552646,4,0.6744231662748196,0.18181818181818182,24562.533333333333,intermittent,Tihulale,Amalatu,Seram Bagian Barat,-3.4100957111396544,128.50774268893446
81.06.05.2002,22,0.23399226878048038,3,0.73239026729971,0.13636363636363635,50371.419607843134,dark_settled,Rumahkay,Amalatu,Seram Bagian Barat,-3.396742483012399,128.55170531081853
81.06.05.2003,22,0.24067226723417115,6,0.754123394399266,0.2727272727272727,145691.8274509804,intermittent,Latu,Amalatu,Seram Bagian Barat,-3.4159269179137253,128.6390475900252
81.06.05.2004,22,0.22124490304588018,6,0.7502492790715672,0.2727272727272727,31376.00392156863,intermittent,Tomalehu,Amalatu,Seram Bagian Barat,-3.399150344091977,128.65162773514948
81.06.05.2005,22,0.20882741110882197,4,0.6912491310632528,0.18181818181818182,35882.79607843137,intermittent,Hualoy,Amalatu,Seram Bagian Barat,-3.342247971544176,128.60532960741483
81.06.05.2006,22,0.20642511064722618,3,0.7453178258765916,0.13636363636363635,27147.50980392157,dark_settled,Seriholo,Amalatu,Seram Bagian Barat,-3.352384810826996,128.6436057946327
81.06.05.2007,22,0.22680071138956187,4,0.6622527629913102,0.18181818181818182,15726.0,intermittent,Tala,Amalatu,Seram Bagian Barat,-3.325210825049939,128.65235090766694
81.06.06.2001,22,0.22465026130829852,6,0.6568653110483452,0.2727272727272727,0.0,data_gap,Manusa,Inamosol,Seram Bagian Barat,-3.095656327738896,128.51275318659572
81.06.06.2002,22,0.22672197572606606,5,0.6898241365497774,0.22727272727272727,8157.0,intermittent,Rambatu,Inamosol,Seram Bagian Barat,-3.1664764237703307,128.48045678256992
81.06.06.2003,22,0.22407915034560996,5,0.6828999884221678,0.22727272727272727,34564.0,intermittent,Rumberu,Inamosol,Seram Bagian Barat,-3.2014854906592625,128.3979974049255
81.06.06.2004,22,0.22899988459683013,6,0.604518197094989,0.2727272727272727,11215.0,intermittent,Honitetu,Inamosol,Seram Bagian Barat,-3.289778330052517,128.47195780431662
81.06.06.2005,22,0.22929930046858432,5,0.6331136876911229,0.22727272727272727,4003.0,intermittent,Hukuanakota,Inamosol,Seram Bagian Barat,-3.224835360501664,128.54780274631804
81.06.07.2001,22,0.5709121167124744,15,0.678849809562266,0.6818181818181818,157425.0,intermittent,Waihatu,Kairatu Barat,Seram Bagian Barat,-3.284270290170783,128.34024330748505
81.06.07.2002,22,0.2506053637019205,6,0.7014199392630315,0.2727272727272727,17849.631372549018,intermittent,Lohiatala,Kairatu Barat,Seram Bagian Barat,-3.23952242365992,128.37290828743807
81.06.07.2003,22,0.27946520004769715,10,0.6859844228147761,0.45454545454545453,21811.37254901961,intermittent,Waisamu,Kairatu Barat,Seram Bagian Barat,-3.250643131444612,128.33297336815198
81.06.07.2004,22,0.22616570238977823,6,0.7364297400777386,0.2727272727272727,25861.690196078434,intermittent,Nuruwe,Kairatu Barat,Seram Bagian Barat,-3.1853830806061567,128.35010536102547
81.06.07.2005,22,0.29915518537908603,12,0.7171219944644892,0.5454545454545454,147813.19999999998,intermittent,Kamal,Kairatu Barat,Seram Bagian Barat,-3.1911268503019956,128.31598749222522
81.06.07.2006,22,0.3239065530938956,12,0.7589442006629313,0.5454545454545454,103015.74509803922,intermittent,Waisarisa,Kairatu Barat,Seram Bagian Barat,-3.1908660416710326,128.28976097999035
81.06.08.2001,22,0.25643182824542554,6,0.6435244453667509,0.2727272727272727,35308.44705882353,intermittent,Ariate,Huamual,Seram Bagian Barat,-3.169182336867728,128.042914689323
81.06.08.2002,22,0.18338600225366014,6,0.7020385319218576,0.2727272727272727,305883.2470588235,intermittent,Lokki,Huamual,Seram Bagian Barat,-3.2574939401799563,128.0238703441708
81.06.08.2003,22,0.20729015445228854,5,0.7034582124084093,0.22727272727272727,528385.4313725489,intermittent,Luhu,Huamual,Seram Bagian Barat,-3.3513564903654696,127.95546543093012
81.06.08.2004,22,0.2928681126830207,11,0.6904584056695927,0.5,90117.17254901961,intermittent,Iha,Huamual,Seram Bagian Barat,-3.4410454797231775,127.93812797035753
81.06.08.2005,22,0.6055357085008707,13,1.0051917091591802,0.5909090909090909,20315.745098039217,intermittent,Kulur,Huamual,Seram Bagian Barat,-3.3926475954213617,127.9787798602615
81.06.09.2001,22,0.2638990073334162,8,0.5670464543476507,0.36363636363636365,99465.48627450984,intermittent,Luhutuban,Kepulauan Manipa,Seram Bagian Barat,-3.3399482875770214,127.61795179477544
81.06.09.2002,22,0.22859587821386346,3,0.5743654008168222,0.13636363636363635,25215.12549019608,dark_settled,Masawoy,Kepulauan Manipa,Seram Bagian Barat,-3.2844801715954013,127.55947431588505
81.06.09.2003,22,0.2273102670652204,6,0.6527671662599589,0.2727272727272727,9654.870588235295,intermittent,Tuniwara,Kepulauan Manipa,Seram Bagian Barat,-3.3025470285427887,127.51460432513544
81.06.09.2004,22,0.24845638503943981,7,0.5697957785938846,0.3181818181818182,28338.61960784314,intermittent,Kelang Asaude,Kepulauan Manipa,Seram Bagian Barat,-3.307690010534354,127.58421616487527
81.06.09.2005,22,0.2503083426465605,4,0.6499268830943481,0.18181818181818182,17049.925490196078,intermittent,Tomalehu Barat,Kepulauan Manipa,Seram Bagian Barat,-3.312842007614082,127.5435180598781
81.06.09.2006,22,0.3299054241705869,14,0.5890274790165142,0.6363636363636364,46562.05490196078,intermittent,Tomalehu Timur,Kepulauan Manipa,Seram Bagian Barat,-3.320931431075295,127.55568307704965
81.06.09.2007,22,0.23282583624319472,4,0.6049853206487771,0.18181818181818182,2935.0,intermittent,Buano Hatuputih,Kepulauan Manipa,Seram Bagian Barat,-3.3262408540967443,127.52634505499726
81.06.10.2001,22,0.2167910463619653,6,0.5873419304161398,0.2727272727272727,12361.0,intermittent,Sohuwe,Taniwel Timur,Seram Bagian Barat,-2.924655552393253,128.63148482400908
81.06.10.2002,22,0.23220499601240724,5,0.5522258097752617,0.22727272727272727,0.0,data_gap,Maloang,Taniwel Timur,Seram Bagian Barat,-2.8704363835057167,128.6474582477236
81.06.10.2003,22,0.2249733734010544,5,0.5971335968199942,0.22727272727272727,17417.0,intermittent,Lumahlatal,Taniwel Timur,Seram Bagian Barat,-2.930811773181858,128.65162066772965
81.06.10.2004,22,0.2081926628900917,3,0.6244390856784819,0.13636363636363635,1032.6,data_gap,Matapa,Taniwel Timur,Seram Bagian Barat,-2.901667913668986,128.68171835100577
81.06.10.2005,22,0.20774359221638183,5,0.6672722518587348,0.22727272727272727,25071.403921568624,intermittent,Seakasale,Taniwel Timur,Seram Bagian Barat,-2.974336169418286,128.68254678400325
81.06.10.2006,22,0.21833078055511396,7,0.6606543127751558,0.3181818181818182,18460.086274509806,intermittent,Makububui,Taniwel Timur,Seram Bagian Barat,-2.9715551135935896,128.70302807317213
81.06.10.2007,22,0.24493041462737097,7,0.695881415897463,0.3181818181818182,27088.87450980392,intermittent,Sukaraja,Taniwel Timur,Seram Bagian Barat,-2.9002125786505197,128.72152932198748
81.06.10.2008,22,0.21508796196059032,6,0.701490757864954,0.2727272727272727,10700.792156862746,intermittent,Uwen Pantai,Taniwel Timur,Seram Bagian Barat,-2.9653910357087487,128.7212228647829
81.06.10.2009,22,0.2922620142076303,11,0.743264798469087,0.5,13732.541176470588,intermittent,Tounussa,Taniwel Timur,Seram Bagian Barat,-2.8771041072187855,128.73078729044565
81.06.10.2010,22,0.32489766251680674,12,0.7045543054335426,0.5454545454545454,32296.5568627451,intermittent,Musihuwey,Taniwel Timur,Seram Bagian Barat,-2.8775250445142717,128.73406264722053
81.06.10.2011,22,0.2979555316431791,11,0.7042626738067819,0.5,11625.6,intermittent,Solea,Taniwel Timur,Seram Bagian Barat,-2.8744803588622037,128.73580299749042
81.06.10.2012,22,0.22146043612177627,7,0.7083062034926542,0.3181818181818182,31512.058823529413,intermittent,Waraloin,Taniwel Timur,Seram Bagian Barat,-2.9851301375644654,128.75216748731643
81.06.10.2013,22,0.2641309667720643,7,0.6322094324264971,0.3181818181818182,19022.0,intermittent,Walakone,Taniwel Timur,Seram Bagian Barat,-2.868246101770951,128.74691996425173
81.06.10.2014,22,0.22431209434097255,4,0.624936344333904,0.18181818181818182,34774.066666666666,intermittent,Hatunuru,Taniwel Timur,Seram Bagian Barat,-2.8713082022206504,128.6768883536259
81.06.10.2015,22,0.26476051010562884,9,0.6493271573731487,0.4090909090909091,13270.180392156863,intermittent,Lumahpelu,Taniwel Timur,Seram Bagian Barat,-2.882216784410803,128.7242091504898
81.06.11.2002,22,0.21050993844381763,3,0.7144632937275439,0.13636363636363635,38930.529411764706,dark_settled,Sanahu,Elpaputih,Seram Bagian Barat,-3.2401327543153093,128.71108103199543
81.06.11.2003,22,0.2160255750242941,4,0.7252539891961716,0.18181818181818182,11726.0,intermittent,Wasia,Elpaputih,Seram Bagian Barat,-3.279133783825637,128.70603148419698
81.06.11.2004,22,0.22015237916539027,5,0.708453607558392,0.22727272727272727,6542.0,intermittent,Sumeith Pasinaro,Elpaputih,Seram Bagian Barat,-3.2999258006724888,128.6733074761275
81.06.11.2005,22,0.20309692267858326,3,0.7913726242646045,0.13636363636363635,0.0,data_gap,Watui,Elpaputih,Seram Bagian Barat,-3.2431524723066465,128.65676860330575
81.06.11.2006,22,0.22564993173760606,5,0.6811207289129121,0.22727272727272727,11406.0,intermittent,Abio Ahiolo,Elpaputih,Seram Bagian Barat,-3.1583651894179745,128.61526939848346
81.06.11.2007,22,0.22455098554552652,5,0.665883241386351,0.22727272727272727,2687.0,intermittent,Huku Kecil,Elpaputih,Seram Bagian Barat,-3.1702989253084315,128.64187648246795
81.06.11.2008,22,0.21436713074324598,5,0.643069091722129,0.22727272727272727,63330.635294117645,intermittent,Elpaputih,Elpaputih,Seram Bagian Barat,-3.146488019289826,128.75615224378066
81.07.01.1012,22,4.1297360593098,17,0.6492510379509502,0.7727272727272727,127212.00392156863,intermittent,Galai Dubu,Pulau-Pulau Aru,Kepulauan Aru,-5.7638402820836605,134.23503615322394
81.07.01.1013,22,1.8224970216786045,17,0.5782824630193809,0.7727272727272727,625368.3725490195,lit_stable,Siwa Lima,Pulau-Pulau Aru,Kepulauan Aru,-5.779725594734678,134.22514525202158
81.07.01.2001,22,0.2224133558621526,4,0.6891137809115562,0.18181818181818182,14381.870588235295,intermittent,Ujir,Pulau-Pulau Aru,Kepulauan Aru,-5.5750557735522825,134.29069645225175
81.07.01.2002,22,0.2381411031613475,3,0.6350682844151004,0.13636363636363635,1457.2666666666667,data_gap,Nafar,Pulau-Pulau Aru,Kepulauan Aru,-5.9443442845012315,134.39400281332126
81.07.01.2003,22,0.24481758241914103,3,0.6241444502377541,0.13636363636363635,2010.3215686274511,dark_settled,Kobraur,Pulau-Pulau Aru,Kepulauan Aru,-5.949203285561339,134.35574698022847
81.07.01.2004,22,0.24536284943390813,3,0.6196874085875538,0.13636363636363635,5608.780392156863,dark_settled,Lau-Lau,Pulau-Pulau Aru,Kepulauan Aru,-5.9125639740309985,134.3544822599045
81.07.01.2005,22,0.23686530451578014,2,0.5996597206020902,0.09090909090909091,9588.058823529413,dark_settled,Gorar,Pulau-Pulau Aru,Kepulauan Aru,-5.856915728764699,134.40068309089878
81.07.01.2006,22,0.2203989043452565,5,0.6554170544257258,0.22727272727272727,2196.7843137254904,intermittent,Tungu,Pulau-Pulau Aru,Kepulauan Aru,-5.823271914720941,134.39271690750337
81.07.01.2007,22,0.2246752885924827,4,0.540846751544336,0.18181818181818182,3565.0,intermittent,Tunguwatu,Pulau-Pulau Aru,Kepulauan Aru,-5.785082670098388,134.47923909120655
81.07.01.2008,22,0.23719044051411847,4,0.6661830850371189,0.18181818181818182,1339.6666666666665,data_gap,Jabulenga,Pulau-Pulau Aru,Kepulauan Aru,-5.751221065962649,134.3741322143085
81.07.01.2009,22,0.25633382438904223,5,0.616061160219956,0.22727272727272727,12050.239215686275,intermittent,Wokam,Pulau-Pulau Aru,Kepulauan Aru,-5.715923872480544,134.26449835708505
81.07.01.2010,22,0.2478482461150785,6,0.6247472675709271,0.2727272727272727,4603.0039215686265,intermittent,Karangguli,Pulau-Pulau Aru,Kepulauan Aru,-5.740822957903461,134.295223195836
81.07.01.2011,22,0.5108545990227019,17,0.5700304911816886,0.7727272727272727,36674.388235294115,lit_stable,Durjela,Pulau-Pulau Aru,Kepulauan Aru,-5.810596613826303,134.21701893145755
81.07.01.2014,22,0.9073804066435298,18,0.537533581879053,0.8181818181818182,81504.39607843138,lit_stable,Wangel,Pulau-Pulau Aru,Kepulauan Aru,-5.768465244655195,134.20013652129873
81.07.01.2015,22,0.25444804505310015,5,0.6088036283693931,0.22727272727272727,8590.125490196078,intermittent,Samang,Pulau-Pulau Aru,Kepulauan Aru,-5.6867242838601735,134.24870799173414
81.07.02.2001,22,0.25422382483812317,7,0.6667693304602256,0.3181818181818182,20350.95294117647,intermittent,Jerol,Aru Selatan,Kepulauan Aru,-6.5103100751161005,134.17090405467496
81.07.02.2002,22,0.26512399928427943,8,0.6301772382723692,0.36363636363636365,0.0,data_gap,Marfenfen,Aru Selatan,Kepulauan Aru,-6.575917312701958,134.19897503213122
81.07.02.2003,22,0.2757746154199767,10,0.6650819317288374,0.45454545454545453,25147.043137254903,intermittent,Kabalukin,Aru Selatan,Kepulauan Aru,-6.505710724708716,134.1200322741277
81.07.02.2004,22,0.2780749692518182,10,0.7122764461477421,0.45454545454545453,13839.67843137255,intermittent,Kalar-Kalar,Aru Selatan,Kepulauan Aru,-6.574217550780383,134.1369550335012
81.07.02.2005,22,0.28751644186739334,10,0.7370160605173111,0.45454545454545453,0.0,data_gap,Feruni,Aru Selatan,Kepulauan Aru,-6.618944674370204,134.13555579059917
81.07.02.2006,22,0.2920907857865812,11,0.8240396719230078,0.5,2627.0,intermittent,Ngaiguli,Aru Selatan,Kepulauan Aru,-6.648524906161426,134.12086761703486
81.07.02.2007,22,0.293381952871238,11,0.7993218056700769,0.5,1102.862745098039,data_gap,Fatural,Aru Selatan,Kepulauan Aru,-6.688691229745508,134.11663567964482
81.07.02.2008,22,0.29136261571830757,11,0.7820977634871279,0.5,5025.129411764706,intermittent,Ngaibor,Aru Selatan,Kepulauan Aru,-6.758539760419817,134.09717729583144
